"fecha","hora","contexto","componente","nombre","user id","descripcion","module id"
"21/04/2017","10:18","Curso: FC Grupo E","Sistema","Curso visto","35646","viewed the section number '-1' of the course","NULL"
"21/04/2017","10:13","Curso: FC Grupo E","Sistema","Curso visto","68626","viewed the section number '-1' of the course","NULL"
"21/04/2017","10:13","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","68626","viewed the page with id '5737' for the wiki with course","2669837"
"21/04/2017","10:13","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","68626","viewed the page with id '5738' for the wiki with course","2669837"
"21/04/2017","10:13","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","68626","viewed the page with id '5739' for the wiki with course","2669837"
"21/04/2017","10:13","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","68626","viewed the page with id '5511' for the wiki with course","2669837"
"21/04/2017","10:13","Wiki: Apuntes de clase","Wiki","MÃ³dulo de curso visto","68626","viewed the 'wiki' activity with course","2669837"
"21/04/2017","10:13","Curso: FC Grupo E","Sistema","Curso visto","68626","viewed the section number '5' of the course","NULL"
"21/04/2017","10:12","Curso: FC Grupo E","Sistema","Curso visto","68626","viewed the section number '-1' of the course","NULL"
"21/04/2017","10:12","Curso: FC Grupo E","Sistema","Curso visto","68626","viewed the section number '-1' of the course","NULL"
"20/04/2017","10:35","Tarea: Entrega de la PrÃ¡ctica 3","Tarea","Se ha visualizado el estado de la entrega.","334425","has viewed the submission status page for the assignment with course","2758521"
"20/04/2017","10:35","Curso: FC Grupo E","Sistema","Curso visto","334425","viewed the section number '3' of the course","NULL"
"20/04/2017","10:35","Curso: FC Grupo E","Sistema","Curso visto","334425","viewed the section number '3' of the course","NULL"
"19/04/2017","11:00","Curso: FC Grupo E","Sistema","Curso visto","354702","viewed the section number '3' of the course","NULL"
"19/04/2017","11:00","Cuestionario: Test P3","Cuestionario","MÃ³dulo de curso visto","354702","viewed the 'quiz' activity with course","2756675"
"19/04/2017","11:00","Curso: FC Grupo E","Sistema","Curso visto","354702","viewed the section number '3' of the course","NULL"
"19/04/2017","11:00","Curso: FC Grupo E","Sistema","Curso visto","354702","viewed the section number '-1' of the course","NULL"
"19/04/2017","10:59","Carpeta: PrÃ¡ctica 3","Carpeta","MÃ³dulo de curso visto","298219","viewed the 'folder' activity with course","2757844"
"19/04/2017","10:59","Curso: FC Grupo E","Sistema","Curso visto","298219","viewed the section number '3' of the course","NULL"
"19/04/2017","10:59","Curso: FC Grupo E","Sistema","Curso visto","68626","viewed the section number '3' of the course","NULL"
"19/04/2017","10:58","Curso: FC Grupo E","Sistema","Curso visto","68626","viewed the section number '3' of the course","NULL"
"19/04/2017","10:58","Etiqueta: ======== PARTE DE CASA P3 ========Borre la subruti...","Sistema","MÃ³dulo de curso creado","68626","created the 'label' activity with course","2762870"
"19/04/2017","10:57","Carpeta: PrÃ¡ctica 3","Carpeta","MÃ³dulo de curso visto","298219","viewed the 'folder' activity with course","2757844"
"19/04/2017","10:57","Curso: FC Grupo E","Sistema","Curso visto","298219","viewed the section number '3' of the course","NULL"
"19/04/2017","10:57","Carpeta: PrÃ¡ctica 2","Carpeta","MÃ³dulo de curso visto","395173","viewed the 'folder' activity with course","2741353"
"19/04/2017","10:56","Curso: FC Grupo E","Sistema","Curso visto","393601","viewed the course","NULL"
"19/04/2017","10:56","Cuestionario: Test P3","Cuestionario","Intento del cuestionario revisado","399970","has had their attempt with id '1064209' reviewed by the user with id '399970' for the quiz with course","2756675"
"19/04/2017","10:56","Cuestionario: Test P3","Cuestionario","Intento enviado","399970","has submitted the attempt with id '1064209' for the quiz with course","2756675"
"19/04/2017","10:56","Curso: FC Grupo E","Sistema","Usuario calificado","399970","updated the grade with id '11221679' for the user with id '399970' for the grade item with id '324705'.","NULL"
"19/04/2017","10:56","Curso: FC Grupo E","Sistema","Usuario calificado","399970","updated the grade with id '13664749' for the user with id '399970' for the grade item with id '371805'.","NULL"
"19/04/2017","10:55","Cuestionario: Test P3","Cuestionario","Resumen del intento de cuestionario visualizado","399970","has viewed the summary for the attempt with id '1064209' belonging to the user with id '399970' for the quiz with course","2756675"
"19/04/2017","10:55","Cuestionario: Test P3","Cuestionario","Intento de cuestionario visualizado","399970","has viewed the attempt with id '1064209' belonging to the user with id '399970' for the quiz with course","2756675"
"19/04/2017","10:55","Cuestionario: Test P3","Cuestionario","Intento de cuestionario visualizado","399970","has viewed the attempt with id '1064209' belonging to the user with id '399970' for the quiz with course","2756675"
"19/04/2017","10:55","Cuestionario: Test P3","Cuestionario","Intento de cuestionario visualizado","399970","has viewed the attempt with id '1064209' belonging to the user with id '399970' for the quiz with course","2756675"
"19/04/2017","10:55","Curso: FC Grupo E","Sistema","Curso visto","298219","viewed the section number '-1' of the course","NULL"
"19/04/2017","10:55","Cuestionario: Test P3","Cuestionario","Intento de cuestionario visualizado","399970","has viewed the attempt with id '1064209' belonging to the user with id '399970' for the quiz with course","2756675"
"19/04/2017","10:55","Cuestionario: Test P3","Cuestionario","Intento de cuestionario visualizado","399970","has viewed the attempt with id '1064209' belonging to the user with id '399970' for the quiz with course","2756675"
"19/04/2017","10:53","Foro: Novedades","Foro","Tema visto","298219","has viewed the discussion with id '495218' in the forum with course","2440070"
"19/04/2017","10:53","Curso: FC Grupo E","Sistema","Curso visto","298219","viewed the section number '-1' of the course","NULL"
"19/04/2017","10:53","Cuestionario: Test P3","Cuestionario","MÃ³dulo de curso visto","298219","viewed the 'quiz' activity with course","2756675"
"19/04/2017","10:53","Curso: FC Grupo E","Sistema","Curso visto","298219","viewed the section number '-1' of the course","NULL"
"19/04/2017","10:53","Cuestionario: Test P3","Cuestionario","Intento de cuestionario visualizado","399970","has viewed the attempt with id '1064209' belonging to the user with id '399970' for the quiz with course","2756675"
"19/04/2017","10:52","Cuestionario: Test P3","Cuestionario","Intento de cuestionario visualizado","399970","has viewed the attempt with id '1064209' belonging to the user with id '399970' for the quiz with course","2756675"
"19/04/2017","10:51","Cuestionario: Test P3","Cuestionario","Intento de cuestionario visualizado","399970","has viewed the attempt with id '1064209' belonging to the user with id '399970' for the quiz with course","2756675"
"19/04/2017","10:51","Cuestionario: Test P3","Cuestionario","Intento de cuestionario visualizado","399970","has viewed the attempt with id '1064209' belonging to the user with id '399970' for the quiz with course","2756675"
"19/04/2017","10:51","Cuestionario: Test P3","Cuestionario","Intento de cuestionario visualizado","399970","has viewed the attempt with id '1064209' belonging to the user with id '399970' for the quiz with course","2756675"
"19/04/2017","10:50","Cuestionario: Test P3","Cuestionario","Intento de cuestionario visualizado","399970","has viewed the attempt with id '1064209' belonging to the user with id '399970' for the quiz with course","2756675"
"19/04/2017","10:49","Cuestionario: Test P3","Cuestionario","Intento de cuestionario visualizado","399970","has viewed the attempt with id '1064209' belonging to the user with id '399970' for the quiz with course","2756675"
"19/04/2017","10:49","Cuestionario: Test P3","Cuestionario","Intento de cuestionario visualizado","399970","has viewed the attempt with id '1064209' belonging to the user with id '399970' for the quiz with course","2756675"
"19/04/2017","10:49","Cuestionario: Test P3","Cuestionario","Intento de cuestionario visualizado","399970","has viewed the attempt with id '1064209' belonging to the user with id '399970' for the quiz with course","2756675"
"19/04/2017","10:49","Cuestionario: Test P3","Cuestionario","Intento de cuestionario visualizado","399970","has viewed the attempt with id '1064209' belonging to the user with id '399970' for the quiz with course","2756675"
"19/04/2017","10:49","Cuestionario: Test P3","Cuestionario","Ha comenzado el intento","399970","has started the attempt with id '1064209' for the quiz with course","2756675"
"19/04/2017","10:48","Cuestionario: Test P3","Cuestionario","MÃ³dulo de curso visto","399970","viewed the 'quiz' activity with course","2756675"
"19/04/2017","10:46","Carpeta: PrÃ¡ctica 3","Carpeta","MÃ³dulo de curso visto","347078","viewed the 'folder' activity with course","2757844"
"19/04/2017","10:45","Curso: FC Grupo E","Sistema","Curso visto","68626","viewed the section number '3' of the course","NULL"
"19/04/2017","10:45","Curso: FC Grupo E","Sistema","Curso visto","68626","viewed the section number '3' of the course","NULL"
"19/04/2017","10:45","Curso: FC Grupo E","Sistema","Curso visto","347078","viewed the section number '3' of the course","NULL"
"19/04/2017","10:45","Curso: FC Grupo E","Sistema","Curso visto","347078","viewed the section number '-1' of the course","NULL"
"19/04/2017","10:44","Cuestionario: Test P3","Cuestionario","Informe de cuestionario visto","68626","viewed the report 'overview' for the quiz with course","2756675"
"19/04/2017","10:44","Cuestionario: Test P3","Cuestionario","MÃ³dulo de curso visto","68626","viewed the 'quiz' activity with course","2756675"
"19/04/2017","10:44","Curso: FC Grupo E","Sistema","Curso visto","68626","viewed the section number '3' of the course","NULL"
"19/04/2017","10:44","Curso: FC Grupo E","Sistema","Curso visto","68626","viewed the section number '-1' of the course","NULL"
"19/04/2017","10:43","Curso: FC Grupo E","Sistema","Curso visto","393601","viewed the course","NULL"
"19/04/2017","10:42","Curso: FC Grupo E","Sistema","Curso visto","393601","viewed the course","NULL"
"19/04/2017","10:42","Cuestionario: Test P3","Cuestionario","Intento del cuestionario revisado","306998","has had their attempt with id '1064186' reviewed by the user with id '306998' for the quiz with course","2756675"
"19/04/2017","10:42","Cuestionario: Test P3","Cuestionario","Intento enviado","306998","has submitted the attempt with id '1064186' for the quiz with course","2756675"
"19/04/2017","10:42","Curso: FC Grupo E","Sistema","Usuario calificado","306998","updated the grade with id '11221622' for the user with id '306998' for the grade item with id '324705'.","NULL"
"19/04/2017","10:42","Curso: FC Grupo E","Sistema","Usuario calificado","306998","updated the grade with id '13664689' for the user with id '306998' for the grade item with id '371805'.","NULL"
"19/04/2017","10:41","Cuestionario: Test P3","Cuestionario","Resumen del intento de cuestionario visualizado","306998","has viewed the summary for the attempt with id '1064186' belonging to the user with id '306998' for the quiz with course","2756675"
"19/04/2017","10:41","Curso: FC Grupo E","Sistema","Curso visto","393601","viewed the course","NULL"
"19/04/2017","10:41","Cuestionario: Test P3","Cuestionario","Intento de cuestionario visualizado","306998","has viewed the attempt with id '1064186' belonging to the user with id '306998' for the quiz with course","2756675"
"19/04/2017","10:40","Carpeta: PrÃ¡ctica 3","Carpeta","MÃ³dulo de curso visto","395173","viewed the 'folder' activity with course","2757844"
"19/04/2017","10:40","Cuestionario: Test P3","Cuestionario","Intento de cuestionario visualizado","306998","has viewed the attempt with id '1064186' belonging to the user with id '306998' for the quiz with course","2756675"
"19/04/2017","10:39","Cuestionario: Test P3","Cuestionario","Intento de cuestionario visualizado","306998","has viewed the attempt with id '1064186' belonging to the user with id '306998' for the quiz with course","2756675"
"19/04/2017","10:39","Carpeta: PrÃ¡ctica 1","Carpeta","MÃ³dulo de curso visto","395173","viewed the 'folder' activity with course","2689738"
"19/04/2017","10:39","Curso: FC Grupo E","Sistema","Curso visto","395173","viewed the section number '3' of the course","NULL"
"19/04/2017","10:38","Cuestionario: Test P3","Cuestionario","Intento de cuestionario visualizado","306998","has viewed the attempt with id '1064186' belonging to the user with id '306998' for the quiz with course","2756675"
"19/04/2017","10:38","Cuestionario: Test P3","Cuestionario","Ha comenzado el intento","306998","has started the attempt with id '1064186' for the quiz with course","2756675"
"19/04/2017","10:38","Cuestionario: Test P3","Cuestionario","MÃ³dulo de curso visto","306998","viewed the 'quiz' activity with course","2756675"
"19/04/2017","10:38","Curso: FC Grupo E","Sistema","Curso visto","306998","viewed the section number '-1' of the course","NULL"
"19/04/2017","10:36","Curso: FC Grupo E","Sistema","Curso visto","395173","viewed the section number '3' of the course","NULL"
"19/04/2017","10:36","Curso: FC Grupo E","Sistema","Curso visto","395173","viewed the section number '2' of the course","NULL"
"19/04/2017","10:36","Curso: FC Grupo E","Sistema","Curso visto","395173","viewed the section number '-1' of the course","NULL"
"19/04/2017","10:36","Foro: Novedades","Foro","Tema visto","306998","has viewed the discussion with id '495218' in the forum with course","2440070"
"19/04/2017","10:36","Curso: FC Grupo E","Sistema","Curso visto","306998","viewed the section number '-1' of the course","NULL"
"19/04/2017","10:36","Cuestionario: Test P3","Cuestionario","MÃ³dulo de curso visto","306998","viewed the 'quiz' activity with course","2756675"
"19/04/2017","10:36","Curso: FC Grupo E","Sistema","Curso visto","306998","viewed the section number '-1' of the course","NULL"
"19/04/2017","10:35","Carpeta: PrÃ¡ctica 3","Carpeta","MÃ³dulo de curso visto","334126","viewed the 'folder' activity with course","2757844"
"19/04/2017","10:35","Curso: FC Grupo E","Sistema","Curso visto","334126","viewed the section number '3' of the course","NULL"
"19/04/2017","10:35","Carpeta: PrÃ¡ctica 1","Carpeta","MÃ³dulo de curso visto","334126","viewed the 'folder' activity with course","2689738"
"19/04/2017","10:35","Curso: FC Grupo E","Sistema","Curso visto","334126","viewed the section number '3' of the course","NULL"
"19/04/2017","10:30","Carpeta: PrÃ¡ctica 3","Carpeta","MÃ³dulo de curso visto","306998","viewed the 'folder' activity with course","2757844"
"19/04/2017","10:29","Curso: FC Grupo E","Sistema","Curso visto","334126","viewed the section number '-1' of the course","NULL"
"19/04/2017","10:29","Curso: FC Grupo E","Sistema","Curso visto","306998","viewed the section number '3' of the course","NULL"
"19/04/2017","10:29","Curso: FC Grupo E","Sistema","Curso visto","306998","viewed the section number '-1' of the course","NULL"
"19/04/2017","10:25","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","334126","viewed the page with id '5511' for the wiki with course","2669837"
"19/04/2017","10:25","Wiki: Apuntes de clase","Wiki","MÃ³dulo de curso visto","334126","viewed the 'wiki' activity with course","2669837"
"19/04/2017","10:25","Curso: FC Grupo E","Sistema","Curso visto","334126","viewed the section number '5' of the course","NULL"
"19/04/2017","10:25","Carpeta: PrÃ¡ctica 3","Carpeta","MÃ³dulo de curso visto","395173","viewed the 'folder' activity with course","2757844"
"19/04/2017","10:25","Curso: FC Grupo E","Sistema","Curso visto","395173","viewed the section number '3' of the course","NULL"
"19/04/2017","10:25","Curso: FC Grupo E","Sistema","Curso visto","334126","viewed the section number '3' of the course","NULL"
"19/04/2017","10:25","Curso: FC Grupo E","Sistema","Curso visto","334126","viewed the section number '2' of the course","NULL"
"19/04/2017","10:25","Curso: FC Grupo E","Sistema","Curso visto","395173","viewed the section number '-1' of the course","NULL"
"19/04/2017","10:25","Curso: FC Grupo E","Sistema","Curso visto","334126","viewed the section number '1' of the course","NULL"
"19/04/2017","10:24","Curso: FC Grupo E","Sistema","Curso visto","334126","viewed the section number '-1' of the course","NULL"
"19/04/2017","10:23","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","340680","viewed the page with id '5511' for the wiki with course","2669837"
"19/04/2017","10:23","Wiki: Apuntes de clase","Wiki","MÃ³dulo de curso visto","340680","viewed the 'wiki' activity with course","2669837"
"19/04/2017","10:23","Curso: FC Grupo E","Sistema","Curso visto","340680","viewed the section number '5' of the course","NULL"
"19/04/2017","10:22","Curso: FC Grupo E","Sistema","Curso visto","340680","viewed the section number '3' of the course","NULL"
"19/04/2017","10:22","Tarea: Entrega de la PrÃ¡ctica 3","Tarea","Se ha visualizado el estado de la entrega.","335583","has viewed the submission status page for the assignment with course","2758521"
"19/04/2017","10:22","Tarea: Entrega de la PrÃ¡ctica 3","Tarea","Se ha enviado una entrega","335583","has submitted the submission with id '1362378' for the assignment with course","2758521"
"19/04/2017","10:22","Tarea: Entrega de la PrÃ¡ctica 3","Archivos enviados","Entrega creada.","335583","created a file submission and uploaded '1' file/s in the assignment with course","2758521"
"19/04/2017","10:22","Tarea: Entrega de la PrÃ¡ctica 3","Archivos enviados","Un fichero ha sido subido.","335583","has uploaded a file to the submission with id '1362378' in the assignment activity with course","2758521"
"19/04/2017","10:22","Tarea: Entrega de la PrÃ¡ctica 3","Tarea","Formulario de entrega visto.","335583","viewed their submission for the assignment with course","2758521"
"19/04/2017","10:20","Tarea: Entrega de la PrÃ¡ctica 3","Tarea","Se ha visualizado el estado de la entrega.","335583","has viewed the submission status page for the assignment with course","2758521"
"19/04/2017","10:20","Curso: FC Grupo E","Sistema","Curso visto","335583","viewed the section number '3' of the course","NULL"
"19/04/2017","10:20","Carpeta: PrÃ¡ctica 3","Carpeta","MÃ³dulo de curso visto","335583","viewed the 'folder' activity with course","2757844"
"19/04/2017","10:20","Curso: FC Grupo E","Sistema","Curso visto","335583","viewed the section number '3' of the course","NULL"
"19/04/2017","10:20","Curso: FC Grupo E","Sistema","Curso visto","335583","viewed the section number '-1' of the course","NULL"
"19/04/2017","10:07","Carpeta: PrÃ¡ctica 3","Carpeta","MÃ³dulo de curso visto","340680","viewed the 'folder' activity with course","2757844"
"19/04/2017","10:07","Curso: FC Grupo E","Sistema","Curso visto","340680","viewed the section number '3' of the course","NULL"
"19/04/2017","10:07","Curso: FC Grupo E","Sistema","Curso visto","340680","viewed the section number '-1' of the course","NULL"
"17/04/2017","10:40","Curso: FC Grupo E","Sistema","Curso visto","324451","viewed the section number '-1' of the course","NULL"
"17/04/2017","10:39","Curso: FC Grupo E","Sistema","Curso visto","186138","viewed the section number '-1' of the course","NULL"
"17/04/2017","10:39","Curso: FC Grupo E","Sistema","Curso visto","186138","viewed the section number '3' of the course","NULL"
"17/04/2017","10:39","Curso: FC Grupo E","Sistema","Curso visto","324451","viewed the section number '3' of the course","NULL"
"17/04/2017","10:39","Carpeta: PrÃ¡ctica 2","Carpeta","MÃ³dulo de curso visto","324451","viewed the 'folder' activity with course","2741353"
"17/04/2017","10:38","Curso: FC Grupo E","Sistema","Curso visto","186138","viewed the section number '-1' of the course","NULL"
"17/04/2017","10:38","Curso: FC Grupo E","Sistema","Curso visto","324451","viewed the section number '3' of the course","NULL"
"17/04/2017","10:38","Carpeta: PrÃ¡ctica 2","Carpeta","MÃ³dulo de curso visto","324451","viewed the 'folder' activity with course","2741353"
"17/04/2017","10:38","Curso: FC Grupo E","Sistema","Curso visto","324451","viewed the section number '3' of the course","NULL"
"17/04/2017","10:29","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","402900","viewed the page with id '5737' for the wiki with course","2669837"
"17/04/2017","10:29","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","402900","viewed the page with id '5739' for the wiki with course","2669837"
"17/04/2017","10:29","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","402900","viewed the page with id '5738' for the wiki with course","2669837"
"17/04/2017","10:29","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","402900","viewed the page with id '5447' for the wiki with course","2669837"
"17/04/2017","10:28","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","402900","viewed the page with id '5446' for the wiki with course","2669837"
"17/04/2017","10:28","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","402900","viewed the page with id '5445' for the wiki with course","2669837"
"17/04/2017","10:27","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","402900","viewed the page with id '5444' for the wiki with course","2669837"
"17/04/2017","10:25","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","402900","viewed the page with id '5443' for the wiki with course","2669837"
"17/04/2017","10:25","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","402900","viewed the page with id '5442' for the wiki with course","2669837"
"17/04/2017","10:25","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","402900","viewed the page with id '5442' for the wiki with course","2669837"
"17/04/2017","10:25","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","402900","viewed the page with id '5441' for the wiki with course","2669837"
"17/04/2017","10:25","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","402900","viewed the page with id '5448' for the wiki with course","2669837"
"17/04/2017","10:25","Curso: FC Grupo E","Sistema","Curso visto","35646","viewed the section number '-1' of the course","NULL"
"17/04/2017","10:25","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","402900","viewed the page with id '5448' for the wiki with course","2669837"
"17/04/2017","10:25","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","402900","viewed the page with id '5511' for the wiki with course","2669837"
"17/04/2017","10:24","Wiki: Apuntes de clase","Wiki","MÃ³dulo de curso visto","402900","viewed the 'wiki' activity with course","2669837"
"17/04/2017","10:24","Curso: FC Grupo E","Sistema","Curso visto","402900","viewed the section number '5' of the course","NULL"
"17/04/2017","10:24","Curso: FC Grupo E","Sistema","Curso visto","402900","viewed the section number '-1' of the course","NULL"
"17/04/2017","10:23","Foro: Novedades","Foro","Tema visto","35646","has viewed the discussion with id '495218' in the forum with course","2440070"
"17/04/2017","10:23","Curso: FC Grupo E","Sistema","Curso visto","35646","viewed the section number '-1' of the course","NULL"
"17/04/2017","10:23","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","35646","viewed the page with id '5739' for the wiki with course","2669837"
"17/04/2017","10:23","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","35646","viewed the page with id '5738' for the wiki with course","2669837"
"17/04/2017","10:22","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","35646","viewed the page with id '5511' for the wiki with course","2669837"
"17/04/2017","10:22","Wiki: Apuntes de clase","Wiki","MÃ³dulo de curso visto","35646","viewed the 'wiki' activity with course","2669837"
"17/04/2017","10:22","Curso: FC Grupo E","Sistema","Curso visto","35646","viewed the section number '5' of the course","NULL"
"17/04/2017","10:22","Curso: FC Grupo E","Sistema","Curso visto","35646","viewed the section number '-1' of the course","NULL"
"17/04/2017","10:19","Carpeta: PrÃ¡ctica 3","Carpeta","MÃ³dulo de curso visto","324451","viewed the 'folder' activity with course","2757844"
"17/04/2017","10:19","Curso: FC Grupo E","Sistema","Curso visto","324451","viewed the section number '3' of the course","NULL"
"17/04/2017","10:18","Curso: FC Grupo E","Sistema","Curso visto","324451","viewed the section number '-1' of the course","NULL"
"12/04/2017","10:01","Wiki: Apuntes de clase","Wiki","MÃ³dulo de curso visto","391864","viewed the 'wiki' activity with course","2669837"
"12/04/2017","10:01","Curso: FC Grupo E","Sistema","Curso visto","391864","viewed the section number '5' of the course","NULL"
"12/04/2017","10:00","Curso: FC Grupo E","Sistema","Curso visto","391864","viewed the section number '-1' of the course","NULL"
"11/04/2017","10:45","Archivo: Problemas Tema 3","Recurso","MÃ³dulo de curso visto","393601","viewed the 'resource' activity with course","2535288"
"11/04/2017","10:44","Curso: FC Grupo E","Sistema","Curso visto","393601","viewed the section number '2' of the course","NULL"
"11/04/2017","10:44","Curso: FC Grupo E","Sistema","Curso visto","393601","viewed the section number '-1' of the course","NULL"
"11/04/2017","10:11","Curso: FC Grupo E","Sistema","Curso visto","397758","viewed the section number '-1' of the course","NULL"
"11/04/2017","10:11","Curso: FC Grupo E","Sistema","Curso visto","397758","viewed the section number '3' of the course","NULL"
"11/04/2017","10:11","Carpeta: PrÃ¡ctica 3","Carpeta","MÃ³dulo de curso visto","397758","viewed the 'folder' activity with course","2757844"
"11/04/2017","10:11","Curso: FC Grupo E","Sistema","Curso visto","397758","viewed the section number '3' of the course","NULL"
"11/04/2017","10:11","Curso: FC Grupo E","Sistema","Curso visto","397758","viewed the section number '-1' of the course","NULL"
"11/04/2017","10:03","Archivo: Tema 8","Recurso","MÃ³dulo de curso visto","393775","viewed the 'resource' activity with course","2723903"
"11/04/2017","10:03","Curso: FC Grupo E","Sistema","Curso visto","393775","viewed the section number '1' of the course","NULL"
"11/04/2017","10:03","Curso: FC Grupo E","Sistema","Curso visto","393775","viewed the section number '-1' of the course","NULL"
"10/04/2017","10:48","Carpeta: PrÃ¡ctica 3","Carpeta","MÃ³dulo de curso visto","68626","viewed the 'folder' activity with course","2757844"
"10/04/2017","10:48","Curso: FC Grupo E","Sistema","Curso visto","68626","viewed the section number '3' of the course","NULL"
"10/04/2017","10:48","Curso: FC Grupo E","Sistema","Curso visto","68626","viewed the section number '-1' of the course","NULL"
"06/04/2017","10:53","Tarea: Entrega de la PrÃ¡ctica 2","Tarea","Se ha visualizado el estado de la entrega.","166118","has viewed the submission status page for the assignment with course","2744599"
"06/04/2017","10:53","Curso: FC Grupo E","Sistema","Curso visto","166118","viewed the section number '3' of the course","NULL"
"06/04/2017","10:53","Curso: FC Grupo E","Sistema","Curso visto","166118","viewed the section number '-1' of the course","NULL"
"06/04/2017","10:22","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","403610","viewed the page with id '5737' for the wiki with course","2669837"
"06/04/2017","10:22","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","403610","viewed the page with id '5511' for the wiki with course","2669837"
"06/04/2017","10:22","Wiki: Apuntes de clase","Wiki","MÃ³dulo de curso visto","403610","viewed the 'wiki' activity with course","2669837"
"06/04/2017","10:22","Curso: FC Grupo E","Sistema","Curso visto","403610","viewed the section number '5' of the course","NULL"
"06/04/2017","10:22","Curso: FC Grupo E","Sistema","Curso visto","403610","viewed the section number '3' of the course","NULL"
"06/04/2017","10:18","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","306998","viewed the page with id '5738' for the wiki with course","2669837"
"06/04/2017","10:18","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","306998","viewed the page with id '5511' for the wiki with course","2669837"
"06/04/2017","10:18","Wiki: Apuntes de clase","Wiki","MÃ³dulo de curso visto","306998","viewed the 'wiki' activity with course","2669837"
"06/04/2017","10:18","Curso: FC Grupo E","Sistema","Curso visto","306998","viewed the section number '5' of the course","NULL"
"06/04/2017","10:18","Curso: FC Grupo E","Sistema","Curso visto","306998","viewed the section number '-1' of the course","NULL"
"06/04/2017","10:15","Carpeta: PrÃ¡ctica 2","Carpeta","MÃ³dulo de curso visto","403610","viewed the 'folder' activity with course","2741353"
"06/04/2017","10:14","Curso: FC Grupo E","Sistema","Curso visto","403610","viewed the section number '3' of the course","NULL"
"06/04/2017","10:14","Curso: FC Grupo E","Sistema","Curso visto","403610","viewed the section number '2' of the course","NULL"
"06/04/2017","10:14","Curso: FC Grupo E","Sistema","Curso visto","403610","viewed the section number '1' of the course","NULL"
"06/04/2017","10:14","Curso: FC Grupo E","Sistema","Curso visto","403610","viewed the section number '-1' of the course","NULL"
"06/04/2017","10:08","Curso: FC Grupo E","Sistema","Curso visto","397758","viewed the section number '4' of the course","NULL"
"06/04/2017","10:07","Curso: FC Grupo E","Sistema","Curso visto","397758","viewed the course","NULL"
"06/04/2017","10:07","Foro: Novedades","Foro","Tema visto","397758","has viewed the discussion with id '493689' in the forum with course","2440070"
"06/04/2017","10:07","Curso: FC Grupo E","Sistema","Curso visto","397758","viewed the course","NULL"
"06/04/2017","10:07","Curso: FC Grupo E","Sistema","Curso visto","397758","viewed the section number '4' of the course","NULL"
"06/04/2017","10:07","Curso: FC Grupo E","Sistema","Curso visto","397758","viewed the section number '5' of the course","NULL"
"06/04/2017","10:07","Curso: FC Grupo E","Sistema","Curso visto","397758","viewed the section number '3' of the course","NULL"
"06/04/2017","10:07","Curso: FC Grupo E","Sistema","Curso visto","397758","viewed the section number '4' of the course","NULL"
"06/04/2017","10:06","Curso: FC Grupo E","Sistema","Curso visto","397758","viewed the section number '3' of the course","NULL"
"06/04/2017","10:06","Curso: FC Grupo E","Sistema","Curso visto","397758","viewed the section number '2' of the course","NULL"
"06/04/2017","10:06","Curso: FC Grupo E","Sistema","Curso visto","397758","viewed the section number '1' of the course","NULL"
"06/04/2017","10:06","Curso: FC Grupo E","Sistema","Curso visto","397758","viewed the section number '-1' of the course","NULL"
"05/04/2017","10:46","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","394501","viewed the page with id '5520' for the wiki with course","2669837"
"05/04/2017","10:44","Curso: FC Grupo E","Sistema","Curso visto","298219","viewed the section number '3' of the course","NULL"
"05/04/2017","10:44","Curso: FC Grupo E","Sistema","Curso visto","298219","viewed the section number '-1' of the course","NULL"
"05/04/2017","10:42","Wiki: Apuntes de clase","Wiki","PÃ¡gina wiki vista","394501","viewed the page with id '5511' for the wiki with course","2669837"
